name,class,tier,mode,video,build,duration,verified,season_id
考考你丫,rogue,161,softcore,https://www.bilibili.com/video/BV1Rkb7euE7b,Pen Shot,802,true,4
DMC,barbarian,160,softcore,https://youtu.be/z5GHlJP6CR4,Flay,883,true,4
Pxx,barbarian,160,softcore,https://www.youtube.com/watch?v=IWOlZ-_1J5o,Flay,897,true,4
你看我幹嘛,barbarian,155,softcore,https://www.youtube.com/watch?v=0FWLQ4pfmzU,Bleed Bash,850,true,4
oogieboogie,barbarian,152,hardcore,https://www.youtube.com/watch?v=4p1PEhdniUc,Thorns,878,true,4
Cranks,rogue,151,softcore,https://www.youtube.com/watch?v=S0WqmdKYGnE,Pen Shot,723,true,4
Slushys,barbarian,151,hardcore,https://www.youtube.com/watch?v=YEbMiyRhl4g,Thorns,14,true,4
箭箭加倍,rogue,151,softcore,https://www.youtube.com/watch?v=ely2Lv7udVY,Pen Shot,844,true,4
RHYME,sorcerer,151,softcore,https://youtu.be/-LLhIDM3824,Immortal Firebolt,862,true,4
Kangaxx,barbarian,151,softcore,https://www.youtube.com/watch?v=1Fxrzib8XM4,Flay,892,true,4
Dharmakaya,sorcerer,150,softcore,https://www.youtube.com/watch?v=E_Q-pZoGoeo,Fire Bolt,797,true,4
Grimbo,barbarian,150,softcore,https://youtu.be/pQTdDlTNujg,Flay,805,true,4
Puz,barbarian,150,hardcore,https://youtu.be/FxypWx8tmqg,Flay,875,true,4
King,barbarian,150,softcore,https://www.youtube.com/watch?v=INpgYyZXq40,Flay,893,true,4
Shooting,rogue,150,softcore,https://youtu.be/9k79tkmaDyM?si=YQLHmFumwaBUGEND,Pen Shot,15,true,4
dizzydasper,barbarian,148,hardcore,https://www.youtube.com/watch?v=ewcU-rP1tGk,Thorns,750,true,4
KingMighty,barbarian,148,softcore,https://youtu.be/E70xHB2cG2M?si=61vungVN86t_-ISa,QuakeThorns,870,true,4
OneTapAgain,sorcerer,146,hardcore,https://www.youtube.com/watch?v=-rXdgqsLy48,Immortal Firebolt,878,true,4
DJVibrejtr,sorcerer,145,softcore,https://www.youtube.com/watch?v=59jyKBfyDS8,Firebolt,560,true,4
Anteon,barbarian,145,softcore,https://youtu.be/HFtUY0gN9KE?si=ntk7Ls_xLnM0L9RU,Bash Bleed,762,true,4
InkLee,rogue,145,softcore,https://www.youtube.com/watch?v=m2LykaDCi6M,Pen Shot,878,true,4
scrym,barbarian,144,softcore,https://youtu.be/jm8kMtKthNY?si=7jLHMcpqz6JA2t5P,Flay,695,true,4
Gwil,barbarian,144,softcore,https://www.youtube.com/watch?v=1by0LAgyf20,Flay,708,true,4
Necromancer,necromancer,144,softcore,https://www.youtube.com/watch?v=q8IQTkQqTBU&lc=Ugy1DuL2JMrzEwuiLT14AaABAg,Bone Spirit,841,true,4
Zir,rogue,143,softcore,https://www.youtube.com/watch?v=0SCQXO3loQI,Rapid Fire,866,true,4
Jeska,rogue,143,softcore,https://youtu.be/j_Ac9V03jeQ,Heart Seeker,881,true,4
PetitBOT,rogue,142,softcore,https://youtu.be/otOM0gQWODk,Heart Seeker,791,true,4
AngelsBeast,rogue,141,softcore,https://youtu.be/hP6ss05qdCA,Pen Shot,794,true,4
MsSpyte,rogue,141,softcore,https://www.twitch.tv/videos/2208771370?t=1h44m44s,Heart Seeker,822,true,4
origami,necromancer,141,softcore,https://www.youtube.com/watch?v=NI4PQJx1VbI,Golem,855,true,4
CraftyXII,rogue,141,softcore,https://www.youtube.com/watch?v=NPvEMmb3Zz8&t=15s,Rapid Fire,868,true,4
RitchiC76,barbarian,140,softcore,https://www.twitch.tv/videos/2209995914,Bleed Bash,750,true,4
Petitbat,rogue,140,softcore,https://www.twitch.tv/videos/2205100849,Heart Seeker,760,true,4
theRealDeal,barbarian,140,hardcore,https://www.youtube.com/watch?v=OPTnZsmaS1I,Bash Bleed,771,true,4
TiraBlanc,rogue,140,softcore,https://youtu.be/UGfT1zd1IZw?si=nDp5hTmA0trpzAMV,Heart Seeker,877,true,4
LIANG本人,necromancer,140,softcore,https://www.bilibili.com/video/BV1sqemeXEVF/?vd_source=61a67e8c3d053472f570f7d62689be7d,Shadow Mage,885,true,4
chicken,rogue,140,softcore,https://youtu.be/khLwCCaOAOw?si=kLehmH3Xu5wvnSsC,Rapid Fire,890,true,4
Séphie,rogue,139,softcore,https://www.youtube.com/watch?v=FafQjvoFEVw&ab_channel=AegryanL%C3%A9t%C3%A9,Heart Seeker,785,true,4
lowly,rogue,139,softcore,https://www.youtube.com/watch?v=HTKWbTM6zKA,Rapid Fire,816,true,4
Fleezao,necromancer,139,softcore,https://youtu.be/uIKWKTUyQkY?si=yUHiS_F9VI2TfPwh,Shadow Mage,856,true,4
Hollow,rogue,138,softcore,https://youtu.be/YjDi3ZM2npA,Heart Seeker,785,true,4
Dramoi,barbarian,137,hardcore,https://www.youtube.com/watch?v=EekxivOorY4,Bleed Bash,794,true,4
superman,rogue,137,hardcore,https://youtu.be/NmULJDTtOAs?si=3kwY7v4l6vvUfdde,Heart Seeker,807,true,4
Audreyy,rogue,137,softcore,https://www.twitch.tv/videos/2198370844,Andariel's Flurry,876,true,4
Wave,rogue,136,softcore,https://youtu.be/8mkEVgw5uTE?si=uboV2CV3Z3zgGUJt,Heart Seeker,751,true,4
Bartolus,rogue,136,softcore,https://www.youtube.com/watch?v=hZ0OeUxLxwk,Heart Seeker,13,true,4
Hollow,rogue,136,softcore,https://youtu.be/aMHY52KWfjI?si=bQOY7CxXIi617Ujc,Heart Seeker,795,true,4
Barb,barbarian,136,softcore,https://www.youtube.com/watch?v=stlSrZcQsUY,WW Bleed,833,true,4
蓝萌,druid,136,softcore,https://youtu.be/KXQiCQpzUDQ?si=fiGT6Q4OKOcyMznf,Wind Shear,843,true,4
TheSixWings,necromancer,136,softcore,https://www.youtube.com/watch?v=ICZROnNqGDA,Storm Mages,872,true,4
BashMe,barbarian,135,hardcore,https://youtu.be/mMPBG25pB9A,Bleed Bash,719,true,4
Liberty,rogue,135,softcore,https://youtu.be/TyADtQmoxDk,Heart Seeker,747,true,4
AURA,barbarian,135,hardcore,https://www.youtube.com/watch?v=0yU85hTc0_s,WW Bleed,776,true,4
Storm,rogue,135,softcore,https://www.twitch.tv/videos/2202873669,Rapid Fire,838,true,4
Sonya,barbarian,135,hardcore,https://youtu.be/k6wR8BjGsWw?si=68bUzrrQwxKbp2rW,Bash,857,true,4
Shaman,necromancer,135,softcore,https://youtu.be/r4uI_xfMkoU,Zcd Push Golem,876,true,4
Fox,rogue,135,softcore,https://youtu.be/rdU0hJgcAvM,Andariel puncture,887,true,4
Inertiatic,rogue,134,hardcore,https://youtu.be/ue6Y1BiDors?si=xtMeshsI3xVDJXqt,Heart Seeker,722,true,4
SaHcRa,rogue,134,hardcore,https://www.youtube.com/watch?v=v9C8WEdOeto,Heart Seeker,764,true,4
sinitarpku,necromancer,134,hardcore,https://youtu.be/4rajnvWRtXw?si=zcPIBGPAnzj3tbYU,Minion Thorns,891,true,4
Khorne,barbarian,133,softcore,https://youtu.be/B2XjMW6bgwk,WW Bleed,714,true,4
Drakrami,necromancer,133,softcore,https://youtu.be/usDdG6hfQJQ,Golem,828,true,4
Virgorie,rogue,133,softcore,https://youtu.be/OYjflPTZlfY?si=eP48odqY9GeNhh1R,Andariel's Barrage,832,true,4
Dron1x,druid,133,softcore,https://youtu.be/8c-Q4uRckk0,Wind Shear,836,true,4
Danger,druid,133,softcore,https://youtu.be/kx-llG1jeL0?si=FX71fzQr_ZcPHwzn,Hurricane,848,true,4
UnPastisSvp,rogue,132,hardcore,https://youtu.be/uzUHJj01w1U?si=hTIoWGjb8hnsyJEu,Andariel's Puncture,863,true,4
gotham,barbarian,131,softcore,https://youtu.be/Aj5A3QV2tIQ,WW,622,true,4
Gash,rogue,131,hardcore,https://www.youtube.com/watch?v=ZntMoKCrgVg,Heart Seeker,795,true,4
Moreina,rogue,130,hardcore,https://www.youtube.com/watch?v=79XxeTKWd4M,Heart Seeker,482,true,4
iFenix,rogue,130,softcore,https://youtu.be/qeM7E2dveck,Andariel's Puncture,678,true,4
Ixxcellent,rogue,130,softcore,https://www.youtube.com/watch?v=pYDEfFtreeA&ab_channel=Ixxen,Andariel's Flurry,723,true,4
Zaramos,sorcerer,130,softcore,https://www.youtube.com/watch?v=nwNz1wl9yTM,Blizzard,853,true,4
Pacificblue,druid,129,softcore,https://youtu.be/BE8ohARG8x4,Pulverize,826,true,4
BAOBlitz,druid,129,softcore,https://youtu.be/rGQv7p5DeVY?si=P-obXymF_s0SmPWH&t=177,Werewolf Lightning Storm,885,true,4
Heart,rogue,129,hardcore,https://youtu.be/qy097RQAGqU,Heart Seeker,887,true,4
LUCY,rogue,127,softcore,https://www.twitch.tv/videos/2203597918,Rapid Fire,651,true,4
Liebot,druid,127,hardcore,https://www.youtube.com/watch?v=QrCQH_jiS2A,Wind Shear,888,true,4
Cinnacrunch,sorcerer,126,hardcore,https://www.twitch.tv/videos/2210018551,Firebolt,738,true,4
b1kanobi,sorcerer,126,softcore,https://youtu.be/w5m_t2MPD9E?si=2Ls3DXIGha32JMcZ,UNSTABLE 2.0,790,true,4
pichapao,rogue,126,softcore,https://youtu.be/u2hTVubxNgQ,Grenade,892,true,4
wilibk,rogue,125,softcore,https://www.youtube.com/watch?v=yadBuAibdmU,Heart Seeker,669,true,4
Paridian,barbarian,125,hardcore,https://www.twitch.tv/videos/2202681043,Flay,754,true,4
Joylol,barbarian,125,softcore,https://www.youtube.com/watch?v=nuc1ZJZG3lU,WW Dust Devil,795,true,4
Fomalhaut,rogue,125,softcore,https://www.youtube.com/watch?v=6P6AEtjtNE4,Twisting Blades,833,true,4
Andy,necromancer,125,softcore,https://www.youtube.com/watch?v=ZRs0_C90RWQ,Sever,882,true,4
LtTang,necromancer,124,hardcore,https://www.twitch.tv/primetyson/v/2210068007?sr=a&t=2s,Thorns,760,true,4
SMR,sorcerer,124,softcore,https://x.com/stevenmarkryan/status/1814953270496186530,Immortal Frozen Orb,834,true,4
Vanna,rogue,122,softcore,https://www.youtube.com/watch?v=UUwFjymATVo,Heart Seeker,631,true,4
Hazel,rogue,121,softcore,https://youtu.be/tilzLbXmeRw?si=NbVNGB2OkAA6SQ3Z,Heart Seeker,778,true,4
Ashborn,necromancer,120,softcore,https://youtu.be/y9ihJYGb6GA,Shadow Golem,813,true,4
Undying,necromancer,117,softcore,https://www.youtube.com/watch?v=rKfLcLiBt9s,Blood Surge,886,true,4
Druidaryoot,druid,116,softcore,https://youtu.be/-Tg9Ruvfg_E,StormSlide,713,true,4
wudijo,druid,115,hardcore,https://youtu.be/4VjpG2mQdZE?t=19069,Pulverize,10,true,4
DaRuhl,necromancer,114,softcore,https://youtu.be/84NEhv0ZF2w,Shadow Minion,864,true,4
Furiosa,necromancer,113,hardcore,https://www.youtube.com/watch?v=nAMya7sqZUs,Minion Thorns,578,true,4
Out of Spirit,druid,113,hardcore,https://youtu.be/SZOR0JhAkMI,Wind Shear,628,true,4
LiMing,sorcerer,112,hardcore,https://www.youtube.com/watch?v=fC7koHmmRrY,Frozen Orb,816,true,4
wudijo,sorcerer,110,hardcore,https://youtu.be/4VjpG2mQdZE?t=14889,Chain Ligthning,486,true,4
b3n0b1,rogue,110,softcore,https://youtu.be/jzfVWq-1Vgc,Twisting Blades,745,true,4
Benox,necromancer,110,softcore,https://youtu.be/NDb5tdzKU0E,Summon Blood,890,true,4
Zeiss,necromancer,105,hardcore,https://youtu.be/JECrMavEotg?si=kxL4QBdCwLg_nrSg,Bone Spear,852,true,4
Vaticidal,necromancer,98,hardcore,https://youtu.be/lylwHMISGVk,Golem,321,true,4
